,accuracy,confusion,datetime,execution_time,f1,fold,model,precision,recall,test_time,train_size
0,0.74,"[[19  1  1  0  1  0  0]
 [ 0 16  1  1  3  1  2]
 [ 0  0 36  0  1  0  1]
 [ 0  1  0  0  0  0  0]
 [ 0  0  0  0  9  4  2]
 [ 1  2  1  2  4  5  2]
 [ 0  2  0  1  2  2 26]]",2019-04-01 16:47:37.344951,0.006658315658569336,0.5974958717301831,2,svm_linear,0.6078421578421578,0.5942382694704677,0.000408172607421875,300
0,0.8,"[[20  1  1  0  1  2  0]
 [ 0 29  1  0  2  1  0]
 [ 0  0 30  0  0  2  0]
 [ 0  0  0  1  0  0  0]
 [ 0  0  0  1  7  5  0]
 [ 1  2  1  0  2  9  5]
 [ 0  0  0  0  2  0 24]]",2019-04-01 16:47:37.362620,0.005682468414306641,0.7434858217466912,3,svm_linear,0.7241417541278183,0.7896894771894772,0.0003781318664550781,300
0,0.7666666666666667,"[[18  0  0  0  0  0  2]
 [ 1 23  2  1  2  4  1]
 [ 0  0 32  0  0  1  0]
 [ 0  0  0  0  0  0  0]
 [ 0  0  0  1  9  4  0]
 [ 0  1  2  1  3 10  2]
 [ 0  1  0  3  1  2 23]]",2019-04-01 16:47:37.380224,0.00589752197265625,0.6491524679083441,4,svm_linear,0.6648394796515097,0.6402867367042511,0.00038123130798339844,300
0,0.7666666666666667,"[[24  1  0  1  0  1  0]
 [ 0 25  0  0  3  3  0]
 [ 0  1 28  0  0  5  1]
 [ 0  0  0  0  0  1  0]
 [ 0  0  0  0  6  3  0]
 [ 0  2  0  0  3  7  0]
 [ 0  2  0  3  3  2 25]]",2019-04-01 16:47:37.397237,0.00526118278503418,0.6239934013443206,5,svm_linear,0.640881698946215,0.6370894594396898,0.00038361549377441406,300
0,0.8266666666666667,"[[23  0  0  0  0  0  0]
 [ 0 27  1  1  0  2  1]
 [ 0  0 29  0  0  1  0]
 [ 0  1  0  1  0  1  1]
 [ 0  1  0  2 10  3  2]
 [ 0  0  1  0  3 10  0]
 [ 0  0  0  0  2  3 24]]",2019-04-01 16:47:37.413896,0.004839181900024414,0.7317809624438057,6,svm_linear,0.734332553933698,0.7368348776292126,0.0003829002380371094,300
0,0.8,"[[20  1  0  0  0  0  1]
 [ 0 21  1  1  1  1  2]
 [ 0  0 31  0  0  4  0]
 [ 0  0  0  1  0  0  0]
 [ 0  1  0  1  5  3  0]
 [ 0  0  1  0  4 13  1]
 [ 0  3  0  1  2  1 29]]",2019-04-01 16:47:37.431281,0.0054035186767578125,0.7122671420865403,7,svm_linear,0.6976356976356977,0.794621293493474,0.0003809928894042969,300
0,0.7866666666666666,"[[24  2  0  0  0  0  0]
 [ 0 25  1  1  1  0  1]
 [ 0  0 30  0  0  1  0]
 [ 0  0  1  1  0  0  0]
 [ 0  1  0  0  5  3  1]
 [ 1  3  4  1  2  7  1]
 [ 0  1  0  0  5  1 26]]",2019-04-01 16:47:37.448788,0.005460262298583984,0.6830680255908987,8,svm_linear,0.6817738726790452,0.7013125235126288,0.00038170814514160156,300
0,0.8066666666666666,"[[22  0  0  0  1  0  0]
 [ 1 16  3  2  1  4  2]
 [ 0  0 29  0  0  1  0]
 [ 0  0  0  0  0  0  0]
 [ 1  0  0  0  8  3  1]
 [ 0  1  0  0  1 12  3]
 [ 0  1  0  0  3  0 34]]",2019-04-01 16:47:37.465844,0.004926204681396484,0.6665058943713714,9,svm_linear,0.6761763038548753,0.6701309077370273,0.0003809928894042969,300
0,0.64,"[[ 3  2  0  0  0  0  0]
 [ 0  6  0  0  1  1  0]
 [ 0  0 13  0  0  2  0]
 [ 0  0  0  0  0  0  0]
 [ 0  0  0  0  0  3  1]
 [ 0  0  1  0  3  1  0]
 [ 0  0  0  1  2  1  9]]",2019-04-01 16:47:37.485135,0.007048368453979492,0.47614379623375125,0,svm_linear,0.5290816326530613,0.4441391941391942,0.00022411346435546875,400
0,0.9,"[[ 8  0  0  0  0  0]
 [ 0 14  1  1  0  1]
 [ 0  0  8  0  1  0]
 [ 0  0  0  5  0  0]
 [ 0  0  0  0  1  0]
 [ 0  0  0  1  0  9]]",2019-04-01 16:47:37.503982,0.0072841644287109375,0.8653524492234171,1,svm_linear,0.8338624338624339,0.9354030501089325,0.00022363662719726562,400
0,0.74,"[[ 9  1  0  0  1  0  0]
 [ 0  4  0  1  1  0  0]
 [ 0  0  7  0  0  1  0]
 [ 0  0  0  0  0  0  0]
 [ 0  0  0  0  5  3  0]
 [ 0  1  0  1  0  2  1]
 [ 0  2  0  0  0  0 10]]",2019-04-01 16:47:37.525643,0.009847879409790039,0.6149471646366057,2,svm_linear,0.6366728509585652,0.6025974025974026,0.00033020973205566406,400
0,0.84,"[[ 8  1  0  0  0  0  0]
 [ 0  9  1  0  1  0  0]
 [ 0  0  8  0  0  0  0]
 [ 0  0  0  0  0  0  0]
 [ 0  0  0  2  3  1  0]
 [ 0  1  0  0  1  3  0]
 [ 0  0  0  0  0  0 11]]",2019-04-01 16:47:37.550281,0.007218837738037109,0.7018079959256429,3,svm_linear,0.7224386724386724,0.6867243867243867,0.00021219253540039062,400
0,0.8,"[[ 1  0  0  0  0  0  0]
 [ 0  9  1  0  0  0  0]
 [ 0  0 15  0  0  1  0]
 [ 0  0  0  0  0  0  0]
 [ 0  1  0  0  5  1  0]
 [ 0  1  1  1  1  3  0]
 [ 0  0  0  1  0  1  7]]",2019-04-01 16:47:37.568946,0.007035255432128906,0.6960004281432853,4,svm_linear,0.7191240132416603,0.679733560090703,0.00020766258239746094,400
0,0.82,"[[ 7  0  0  0  0  0  0]
 [ 0 14  0  0  0  1  0]
 [ 0  0 12  0  0  1  1]
 [ 0  0  0  0  0  0  0]
 [ 0  0  0  0  2  1  0]
 [ 0  1  0  0  0  1  0]
 [ 0  0  0  1  1  2  5]]",2019-04-01 16:47:37.587761,0.007219076156616211,0.6342490842490843,5,svm_linear,0.6571428571428571,0.6446712018140589,0.00023674964904785156,400
0,0.86,"[[ 9  0  0  0  0  0  0]
 [ 0  9  0  0  0  1  1]
 [ 0  0 10  0  0  0  0]
 [ 0  1  0  1  0  0  0]
 [ 0  0  0  0  4  0  2]
 [ 0  0  1  0  0  5  0]
 [ 0  0  0  0  0  1  5]]",2019-04-01 16:47:37.607264,0.007102012634277344,0.8228152799581371,6,svm_linear,0.8783395176252319,0.8073593073593074,0.00021719932556152344,400
0,0.82,"[[ 9  0  0  0  0  0  0]
 [ 0  4  1  0  1  0  1]
 [ 0  0 12  0  0  1  0]
 [ 0  0  0  0  0  0  0]
 [ 0  0  0  1  1  1  0]
 [ 0  0  0  1  0  4  1]
 [ 0  0  0  0  1  0 11]]",2019-04-01 16:47:37.628168,0.008675336837768555,0.6471928071928073,7,svm_linear,0.6813186813186813,0.630167451596023,0.0003249645233154297,400
0,0.86,"[[ 8  0  0  0  0  0  0]
 [ 0 13  1  1  1  0  0]
 [ 0  0  9  0  0  0  0]
 [ 0  0  0  0  0  0  0]
 [ 0  0  0  0  1  0  1]
 [ 0  0  0  0  0  2  1]
 [ 0  0  0  0  2  0 10]]",2019-04-01 16:47:37.650682,0.008430957794189453,0.6872266874081756,8,svm_linear,0.7119047619047619,0.6875,0.0002536773681640625,400
0,0.82,"[[ 5  0  0  0  0  0]
 [ 1  2  1  0  0  2]
 [ 0  0 11  0  1  0]
 [ 0  0  0  3  0  1]
 [ 0  0  1  0  4  1]
 [ 0  0  0  1  0 16]]",2019-04-01 16:47:37.674753,0.008957386016845703,0.7718714168714168,9,svm_linear,0.8382478632478633,0.7679738562091503,0.000316619873046875,400
